image_name,f0,f1,f2,f3,f4,f5,f6
29042-sin((absolute(x) add square(x))).png,10,13,0,9,6,7,6
29043-identity_function((identity_function(x) multiply absolute(x))).png,13,7,3,7,6,7,6
29044-(exp(square(x)) subtract absolute(exp(x))).png,8,13,6,10,8,6,1
29045-log(absolute(absolute(x))).png,13,13,6,12,6,7,6
29046-log(absolute(square(x))).png,10,13,6,12,6,7,6
29047-absolute(identity_function(exp(x))).png,8,7,6,13,6,7,6
29048-(tan(identity_function(x)) subtract square(identity_function(x))).png,7,10,6,7,11,6,1
29049-tan(log(square(x))).png,10,12,6,11,6,7,6
29050-identity_function((square(x) add exp(x))).png,8,10,0,7,6,7,6
29051-(sin(identity_function(x)) subtract tan(identity_function(x))).png,7,11,6,7,9,6,1
29052-tan(sin(exp(x))).png,8,9,6,11,6,7,6
29053-(tan(exp(x)) true_divide square(exp(x))).png,8,10,6,8,11,6,2
29054-absolute(absolute(square(x))).png,10,13,6,13,6,7,6
29055-square((square(x) power sin(x))).png,9,10,4,10,6,7,6
29056-absolute((sin(x) add identity_function(x))).png,7,9,0,13,6,7,6
29057-identity_function((tan(x) add square(x))).png,10,11,0,7,6,7,6
29058-(absolute(exp(x)) multiply sin(absolute(x))).png,13,9,6,8,13,6,3
29059-absolute(exp(sin(x))).png,9,8,6,13,6,7,6
29060-exp((square(x) multiply identity_function(x))).png,7,10,3,8,6,7,6
29061-absolute((sin(x) true_divide tan(x))).png,11,9,2,13,6,7,6
29062-(tan(sin(x)) subtract log(absolute(x))).png,13,12,6,9,11,6,1
29063-absolute(log(absolute(x))).png,13,12,6,13,6,7,6
29064-sin((square(x) true_divide absolute(x))).png,13,10,2,9,6,7,6
29065-(identity_function(identity_function(x)) true_divide absolute(exp(x))).png,8,13,6,7,7,6,2
29066-sin((sin(x) true_divide square(x))).png,10,9,2,9,6,7,6
29067-identity_function((identity_function(x) add sin(x))).png,9,7,0,7,6,7,6
29068-(exp(square(x)) multiply sin(tan(x))).png,11,9,6,10,8,6,3
29069-tan(sin(tan(x))).png,11,9,6,11,6,7,6
29070-exp((square(x) power sin(x))).png,9,10,4,8,6,7,6
29071-tan((absolute(x) power absolute(x))).png,13,13,4,11,6,7,6
29072-absolute((sin(x) multiply absolute(x))).png,13,9,3,13,6,7,6
29073-square(exp(identity_function(x))).png,7,8,6,10,6,7,6
29074-exp((square(x) multiply identity_function(x))).png,7,10,3,8,6,7,6
29075-(tan(identity_function(x)) subtract identity_function(identity_function(x))).png,7,7,6,7,11,6,1
29076-(sin(absolute(x)) add log(absolute(x))).png,13,12,6,13,9,6,0
29077-(absolute(tan(x)) subtract exp(square(x))).png,10,8,6,11,13,6,1
29078-(absolute(absolute(x)) multiply sin(square(x))).png,10,9,6,13,13,6,3
29079-square((square(x) subtract absolute(x))).png,13,10,1,10,6,7,6
29080-(identity_function(sin(x)) multiply identity_function(tan(x))).png,11,7,6,9,7,6,3
29081-square((tan(x) multiply square(x))).png,10,11,3,10,6,7,6
29082-square((tan(x) add exp(x))).png,8,11,0,10,6,7,6
29083-absolute((exp(x) add square(x))).png,10,8,0,13,6,7,6
29084-absolute((tan(x) multiply absolute(x))).png,13,11,3,13,6,7,6
29085-square(square(identity_function(x))).png,7,10,6,10,6,7,6
29086-identity_function(sin(absolute(x))).png,13,9,6,7,6,7,6
29087-square(exp(identity_function(x))).png,7,8,6,10,6,7,6
29088-absolute((tan(x) multiply identity_function(x))).png,7,11,3,13,6,7,6
29089-square((exp(x) subtract tan(x))).png,11,8,1,10,6,7,6
29090-sin((identity_function(x) multiply exp(x))).png,8,7,3,9,6,7,6
29091-absolute(square(absolute(x))).png,13,10,6,13,6,7,6
29092-square((square(x) subtract exp(x))).png,8,10,1,10,6,7,6
29093-tan((exp(x) subtract absolute(x))).png,13,8,1,11,6,7,6
29094-identity_function((tan(x) true_divide identity_function(x))).png,7,11,2,7,6,7,6
29095-square(tan(identity_function(x))).png,7,11,6,10,6,7,6
29096-tan((tan(x) multiply sin(x))).png,9,11,3,11,6,7,6
29097-tan(absolute(absolute(x))).png,13,13,6,11,6,7,6
29098-(square(absolute(x)) multiply absolute(square(x))).png,10,13,6,13,10,6,3
29099-sin((absolute(x) power sin(x))).png,9,13,4,9,6,7,6
29100-identity_function((identity_function(x) true_divide tan(x))).png,11,7,2,7,6,7,6
29101-absolute(log(square(x))).png,10,12,6,13,6,7,6
29102-sin((exp(x) multiply absolute(x))).png,13,8,3,9,6,7,6
29103-identity_function(log(square(x))).png,10,12,6,7,6,7,6
29104-absolute(absolute(exp(x))).png,8,13,6,13,6,7,6
29105-log((exp(x) power identity_function(x))).png,7,8,4,12,6,7,6
29106-sin((tan(x) multiply exp(x))).png,8,11,3,9,6,7,6
29107-tan((square(x) true_divide exp(x))).png,8,10,2,11,6,7,6
29108-identity_function((sin(x) subtract exp(x))).png,8,9,1,7,6,7,6
29109-square((square(x) true_divide sin(x))).png,9,10,2,10,6,7,6
29110-sin((absolute(x) subtract sin(x))).png,9,13,1,9,6,7,6
29111-tan((absolute(x) multiply exp(x))).png,8,13,3,11,6,7,6
29112-identity_function(tan(identity_function(x))).png,7,11,6,7,6,7,6
29113-square(identity_function(tan(x))).png,11,7,6,10,6,7,6
29114-absolute((exp(x) true_divide identity_function(x))).png,7,8,2,13,6,7,6
29115-(sin(absolute(x)) multiply tan(tan(x))).png,11,11,6,13,9,6,3
29116-absolute((sin(x) true_divide absolute(x))).png,13,9,2,13,6,7,6
29117-absolute(absolute(tan(x))).png,11,13,6,13,6,7,6
29118-identity_function((exp(x) subtract square(x))).png,10,8,1,7,6,7,6
29119-tan(exp(square(x))).png,10,8,6,11,6,7,6
29120-(identity_function(identity_function(x)) multiply identity_function(absolute(x))).png,13,7,6,7,7,6,3
29121-(tan(sin(x)) add square(tan(x))).png,11,10,6,9,11,6,0
29122-identity_function(square(absolute(x))).png,13,10,6,7,6,7,6
29123-absolute(tan(absolute(x))).png,13,11,6,13,6,7,6
29124-square(tan(sin(x))).png,9,11,6,10,6,7,6
29125-(identity_function(square(x)) subtract exp(square(x))).png,10,8,6,10,7,6,1
29126-sin(sin(sin(x))).png,9,9,6,9,6,7,6
29127-absolute(absolute(square(x))).png,10,13,6,13,6,7,6
29128-square(exp(square(x))).png,10,8,6,10,6,7,6
29129-(tan(identity_function(x)) add identity_function(sin(x))).png,9,7,6,7,11,6,0
29130-sin(absolute(tan(x))).png,11,13,6,9,6,7,6
29131-absolute(exp(absolute(x))).png,13,8,6,13,6,7,6
29132-sin((absolute(x) multiply exp(x))).png,8,13,3,9,6,7,6
29133-(square(identity_function(x)) power sin(tan(x))).png,11,9,6,7,10,6,4
29134-identity_function((identity_function(x) add exp(x))).png,8,7,0,7,6,7,6
29135-(absolute(sin(x)) multiply tan(tan(x))).png,11,11,6,9,13,6,3
29136-sin(square(tan(x))).png,11,10,6,9,6,7,6
29137-tan((absolute(x) power identity_function(x))).png,7,13,4,11,6,7,6
29138-(absolute(identity_function(x)) add identity_function(exp(x))).png,8,7,6,7,13,6,0
29139-(square(tan(x)) multiply sin(sin(x))).png,9,9,6,11,10,6,3
29140-identity_function((absolute(x) subtract sin(x))).png,9,13,1,7,6,7,6
29141-square((tan(x) add square(x))).png,10,11,0,10,6,7,6
29142-tan(tan(sin(x))).png,9,11,6,11,6,7,6
29143-sin((sin(x) multiply absolute(x))).png,13,9,3,9,6,7,6
29144-square((exp(x) subtract sin(x))).png,9,8,1,10,6,7,6
29145-square((sin(x) add square(x))).png,10,9,0,10,6,7,6
29146-(square(tan(x)) multiply identity_function(square(x))).png,10,7,6,11,10,6,3
29147-identity_function(tan(exp(x))).png,8,11,6,7,6,7,6
29148-square((tan(x) add square(x))).png,10,11,0,10,6,7,6
29149-(exp(square(x)) multiply exp(absolute(x))).png,13,8,6,10,8,6,3
29150-sin((tan(x) add sin(x))).png,9,11,0,9,6,7,6
29151-square((exp(x) multiply absolute(x))).png,13,8,3,10,6,7,6
29152-(identity_function(absolute(x)) subtract square(identity_function(x))).png,7,10,6,13,7,6,1
29153-tan((tan(x) multiply identity_function(x))).png,7,11,3,11,6,7,6
29154-(tan(tan(x)) true_divide absolute(exp(x))).png,8,13,6,11,11,6,2
29155-sin(square(square(x))).png,10,10,6,9,6,7,6
29156-log((exp(x) multiply square(x))).png,10,8,3,12,6,7,6
29157-tan(log(square(x))).png,10,12,6,11,6,7,6
29158-identity_function(sin(exp(x))).png,8,9,6,7,6,7,6
29159-(tan(square(x)) multiply exp(sin(x))).png,9,8,6,10,11,6,3
29160-identity_function((identity_function(x) add square(x))).png,10,7,0,7,6,7,6
29161-square((absolute(x) multiply square(x))).png,10,13,3,10,6,7,6
29162-log(square(tan(x))).png,11,10,6,12,6,7,6
29163-sin(square(exp(x))).png,8,10,6,9,6,7,6
29164-identity_function((tan(x) true_divide exp(x))).png,8,11,2,7,6,7,6
29165-(square(identity_function(x)) true_divide absolute(tan(x))).png,11,13,6,7,10,6,2
29166-log((square(x) power square(x))).png,10,10,4,12,6,7,6
29167-identity_function((sin(x) multiply absolute(x))).png,13,9,3,7,6,7,6
29168-tan((tan(x) subtract square(x))).png,10,11,1,11,6,7,6
29169-tan((square(x) subtract exp(x))).png,8,10,1,11,6,7,6
29170-square((exp(x) true_divide absolute(x))).png,13,8,2,10,6,7,6
29171-(sin(tan(x)) add sin(square(x))).png,10,9,6,11,9,6,0
29172-(sin(exp(x)) subtract square(absolute(x))).png,13,10,6,8,9,6,1
29173-(identity_function(absolute(x)) subtract exp(identity_function(x))).png,7,8,6,13,7,6,1
29174-log((square(x) power identity_function(x))).png,7,10,4,12,6,7,6
29175-log(square(absolute(x))).png,13,10,6,12,6,7,6
29176-tan(tan(exp(x))).png,8,11,6,11,6,7,6
29177-absolute(sin(absolute(x))).png,13,9,6,13,6,7,6
29178-tan(absolute(identity_function(x))).png,7,13,6,11,6,7,6
29179-(square(identity_function(x)) power absolute(sin(x))).png,9,13,6,7,10,6,4
29180-square((square(x) add exp(x))).png,8,10,0,10,6,7,6
29181-(sin(square(x)) multiply log(exp(x))).png,8,12,6,10,9,6,3
29182-identity_function((sin(x) multiply exp(x))).png,8,9,3,7,6,7,6
29183-square((tan(x) add sin(x))).png,9,11,0,10,6,7,6
29184-(square(tan(x)) add square(square(x))).png,10,10,6,11,10,6,0
29185-(log(absolute(x)) subtract identity_function(identity_function(x))).png,7,7,6,13,12,6,1
29186-(tan(tan(x)) subtract tan(square(x))).png,10,11,6,11,11,6,1
29187-sin(tan(tan(x))).png,11,11,6,9,6,7,6
29188-sin(tan(identity_function(x))).png,7,11,6,9,6,7,6
29189-square(square(sin(x))).png,9,10,6,10,6,7,6
29190-square(exp(identity_function(x))).png,7,8,6,10,6,7,6
29191-absolute(absolute(tan(x))).png,11,13,6,13,6,7,6
29192-square((tan(x) multiply identity_function(x))).png,7,11,3,10,6,7,6
29193-(identity_function(identity_function(x)) add sin(absolute(x))).png,13,9,6,7,7,6,0
29194-log(square(sin(x))).png,9,10,6,12,6,7,6
29195-identity_function((tan(x) subtract square(x))).png,10,11,1,7,6,7,6
29196-(identity_function(identity_function(x)) add sin(sin(x))).png,9,9,6,7,7,6,0
29197-sin(identity_function(identity_function(x))).png,7,7,6,9,6,7,6
29198-absolute((sin(x) true_divide exp(x))).png,8,9,2,13,6,7,6
29199-square((square(x) true_divide identity_function(x))).png,7,10,2,10,6,7,6
29200-exp(log(square(x))).png,10,12,6,8,6,7,6
29201-absolute((exp(x) add sin(x))).png,9,8,0,13,6,7,6
29202-square((absolute(x) add tan(x))).png,11,13,0,10,6,7,6
29203-absolute(identity_function(sin(x))).png,9,7,6,13,6,7,6
29204-(identity_function(absolute(x)) add exp(square(x))).png,10,8,6,13,7,6,0
29205-tan(sin(exp(x))).png,8,9,6,11,6,7,6
29206-(square(sin(x)) add identity_function(absolute(x))).png,13,7,6,9,10,6,0
29207-tan((square(x) subtract tan(x))).png,11,10,1,11,6,7,6
29208-square(tan(sin(x))).png,9,11,6,10,6,7,6
29209-exp((sin(x) true_divide identity_function(x))).png,7,9,2,8,6,7,6
29210-sin((square(x) power sin(x))).png,9,10,4,9,6,7,6
29211-identity_function((absolute(x) multiply tan(x))).png,11,13,3,7,6,7,6
29212-(log(square(x)) subtract absolute(square(x))).png,10,13,6,10,12,6,1
29213-log(absolute(exp(x))).png,8,13,6,12,6,7,6
29214-square((identity_function(x) add tan(x))).png,11,7,0,10,6,7,6
29215-absolute(identity_function(identity_function(x))).png,7,7,6,13,6,7,6
29216-(tan(tan(x)) multiply tan(identity_function(x))).png,7,11,6,11,11,6,3
29217-(log(square(x)) true_divide square(exp(x))).png,8,10,6,10,12,6,2
29218-log(exp(identity_function(x))).png,7,8,6,12,6,7,6
29219-tan(tan(tan(x))).png,11,11,6,11,6,7,6
29220-absolute((square(x) subtract exp(x))).png,8,10,1,13,6,7,6
29221-identity_function(sin(exp(x))).png,8,9,6,7,6,7,6
29222-identity_function((tan(x) subtract sin(x))).png,9,11,1,7,6,7,6
29223-square(square(absolute(x))).png,13,10,6,10,6,7,6
29224-absolute((square(x) multiply tan(x))).png,11,10,3,13,6,7,6
29225-tan((sin(x) add identity_function(x))).png,7,9,0,11,6,7,6
29226-identity_function((absolute(x) true_divide square(x))).png,10,13,2,7,6,7,6
29227-identity_function((identity_function(x) subtract tan(x))).png,11,7,1,7,6,7,6
29228-absolute((absolute(x) add identity_function(x))).png,7,13,0,13,6,7,6
29229-tan(log(absolute(x))).png,13,12,6,11,6,7,6
29230-absolute(square(sin(x))).png,9,10,6,13,6,7,6
29231-sin(identity_function(exp(x))).png,8,7,6,9,6,7,6
29232-(square(absolute(x)) power log(exp(x))).png,8,12,6,13,10,6,4
29233-square((absolute(x) multiply square(x))).png,10,13,3,10,6,7,6
29234-absolute(sin(tan(x))).png,11,9,6,13,6,7,6
29235-exp((tan(x) true_divide absolute(x))).png,13,11,2,8,6,7,6
29236-identity_function(absolute(square(x))).png,10,13,6,7,6,7,6
29237-exp(identity_function(absolute(x))).png,13,7,6,8,6,7,6
29238-identity_function((square(x) add identity_function(x))).png,7,10,0,7,6,7,6
29239-(sin(identity_function(x)) true_divide sin(absolute(x))).png,13,9,6,7,9,6,2
29240-identity_function(square(identity_function(x))).png,7,10,6,7,6,7,6
29241-sin(sin(sin(x))).png,9,9,6,9,6,7,6
29242-tan(exp(sin(x))).png,9,8,6,11,6,7,6
29243-(exp(square(x)) power exp(sin(x))).png,9,8,6,10,8,6,4
29244-(sin(identity_function(x)) subtract identity_function(tan(x))).png,11,7,6,7,9,6,1
29245-square((identity_function(x) subtract absolute(x))).png,13,7,1,10,6,7,6
29246-absolute((exp(x) true_divide sin(x))).png,9,8,2,13,6,7,6
29247-square((sin(x) true_divide absolute(x))).png,13,9,2,10,6,7,6
29248-absolute(square(sin(x))).png,9,10,6,13,6,7,6
29249-tan((absolute(x) power identity_function(x))).png,7,13,4,11,6,7,6
29250-(sin(square(x)) subtract square(identity_function(x))).png,7,10,6,10,9,6,1
29251-log(exp(absolute(x))).png,13,8,6,12,6,7,6
29252-sin((identity_function(x) true_divide tan(x))).png,11,7,2,9,6,7,6
29253-tan((identity_function(x) subtract absolute(x))).png,13,7,1,11,6,7,6
29254-tan((identity_function(x) true_divide absolute(x))).png,13,7,2,11,6,7,6
29255-absolute(square(sin(x))).png,9,10,6,13,6,7,6
29256-absolute(identity_function(exp(x))).png,8,7,6,13,6,7,6
29257-absolute(exp(absolute(x))).png,13,8,6,13,6,7,6
29258-(absolute(absolute(x)) multiply tan(tan(x))).png,11,11,6,13,13,6,3
29259-identity_function(exp(square(x))).png,10,8,6,7,6,7,6
29260-absolute((identity_function(x) add exp(x))).png,8,7,0,13,6,7,6
29261-(square(identity_function(x)) subtract tan(tan(x))).png,11,11,6,7,10,6,1
29262-identity_function(square(sin(x))).png,9,10,6,7,6,7,6
29263-identity_function(exp(identity_function(x))).png,7,8,6,7,6,7,6
29264-(square(identity_function(x)) subtract tan(absolute(x))).png,13,11,6,7,10,6,1
29265-tan(tan(absolute(x))).png,13,11,6,11,6,7,6
29266-tan((exp(x) multiply square(x))).png,10,8,3,11,6,7,6
29267-sin((tan(x) add identity_function(x))).png,7,11,0,9,6,7,6
29268-exp((sin(x) true_divide tan(x))).png,11,9,2,8,6,7,6
29269-exp(sin(square(x))).png,10,9,6,8,6,7,6
29270-absolute((exp(x) multiply sin(x))).png,9,8,3,13,6,7,6
29271-tan((tan(x) add identity_function(x))).png,7,11,0,11,6,7,6
29272-(square(absolute(x)) true_divide absolute(identity_function(x))).png,7,13,6,13,10,6,2
29273-square(absolute(sin(x))).png,9,13,6,10,6,7,6
29274-identity_function((square(x) subtract tan(x))).png,11,10,1,7,6,7,6
29275-exp((sin(x) true_divide identity_function(x))).png,7,9,2,8,6,7,6
29276-square(absolute(tan(x))).png,11,13,6,10,6,7,6
29277-tan((identity_function(x) multiply absolute(x))).png,13,7,3,11,6,7,6
29278-tan((sin(x) add identity_function(x))).png,7,9,0,11,6,7,6
29279-(absolute(exp(x)) power sin(exp(x))).png,8,9,6,8,13,6,4
29280-identity_function((exp(x) subtract identity_function(x))).png,7,8,1,7,6,7,6
29281-tan(identity_function(absolute(x))).png,13,7,6,11,6,7,6
29282-log((absolute(x) add exp(x))).png,8,13,0,12,6,7,6
29283-square(sin(tan(x))).png,11,9,6,10,6,7,6
29284-tan((tan(x) subtract exp(x))).png,8,11,1,11,6,7,6
29285-log(identity_function(square(x))).png,10,7,6,12,6,7,6
29286-absolute((tan(x) subtract exp(x))).png,8,11,1,13,6,7,6
29287-identity_function((tan(x) multiply square(x))).png,10,11,3,7,6,7,6
29288-identity_function((exp(x) power square(x))).png,10,8,4,7,6,7,6
29289-sin(square(tan(x))).png,11,10,6,9,6,7,6
29290-absolute((identity_function(x) multiply tan(x))).png,11,7,3,13,6,7,6
29291-(absolute(identity_function(x)) true_divide absolute(exp(x))).png,8,13,6,7,13,6,2
29292-sin((square(x) add sin(x))).png,9,10,0,9,6,7,6
29293-(square(tan(x)) true_divide sin(absolute(x))).png,13,9,6,11,10,6,2
29294-(absolute(square(x)) add sin(tan(x))).png,11,9,6,10,13,6,0
29295-sin(exp(absolute(x))).png,13,8,6,9,6,7,6
29296-absolute(sin(exp(x))).png,8,9,6,13,6,7,6
29297-exp(log(exp(x))).png,8,12,6,8,6,7,6
29298-tan(identity_function(square(x))).png,10,7,6,11,6,7,6
29299-absolute(identity_function(identity_function(x))).png,7,7,6,13,6,7,6
29300-sin((square(x) add absolute(x))).png,13,10,0,9,6,7,6
29301-sin((identity_function(x) true_divide exp(x))).png,8,7,2,9,6,7,6
29302-square(square(identity_function(x))).png,7,10,6,10,6,7,6
29303-exp(sin(identity_function(x))).png,7,9,6,8,6,7,6
29304-exp(sin(exp(x))).png,8,9,6,8,6,7,6
29305-absolute((square(x) multiply sin(x))).png,9,10,3,13,6,7,6
29306-identity_function((tan(x) true_divide sin(x))).png,9,11,2,7,6,7,6
29307-tan(identity_function(sin(x))).png,9,7,6,11,6,7,6
29308-exp(log(exp(x))).png,8,12,6,8,6,7,6
29309-sin(identity_function(exp(x))).png,8,7,6,9,6,7,6
29310-tan((square(x) power identity_function(x))).png,7,10,4,11,6,7,6
29311-square(sin(identity_function(x))).png,7,9,6,10,6,7,6
29312-tan((exp(x) subtract identity_function(x))).png,7,8,1,11,6,7,6
29313-(sin(sin(x)) subtract identity_function(sin(x))).png,9,7,6,9,9,6,1
29314-(exp(square(x)) power identity_function(identity_function(x))).png,7,7,6,10,8,6,4
29315-log((absolute(x) subtract sin(x))).png,9,13,1,12,6,7,6
29316-(square(exp(x)) true_divide tan(absolute(x))).png,13,11,6,8,10,6,2
29317-(square(tan(x)) add absolute(exp(x))).png,8,13,6,11,10,6,0
29318-(sin(absolute(x)) true_divide tan(sin(x))).png,9,11,6,13,9,6,2
29319-identity_function((tan(x) subtract sin(x))).png,9,11,1,7,6,7,6
29320-tan((sin(x) true_divide tan(x))).png,11,9,2,11,6,7,6
29321-identity_function(exp(square(x))).png,10,8,6,7,6,7,6
29322-exp((square(x) add sin(x))).png,9,10,0,8,6,7,6
29323-(square(absolute(x)) subtract exp(identity_function(x))).png,7,8,6,13,10,6,1
29324-sin(sin(tan(x))).png,11,9,6,9,6,7,6
29325-absolute(identity_function(exp(x))).png,8,7,6,13,6,7,6
29326-identity_function((square(x) subtract sin(x))).png,9,10,1,7,6,7,6
29327-tan(sin(square(x))).png,10,9,6,11,6,7,6
29328-square((absolute(x) add exp(x))).png,8,13,0,10,6,7,6
29329-(identity_function(tan(x)) multiply sin(identity_function(x))).png,7,9,6,11,7,6,3
29330-exp(tan(tan(x))).png,11,11,6,8,6,7,6
29331-(square(square(x)) subtract identity_function(square(x))).png,10,7,6,10,10,6,1
29332-square(sin(sin(x))).png,9,9,6,10,6,7,6
29333-exp(absolute(identity_function(x))).png,7,13,6,8,6,7,6
29334-exp(square(sin(x))).png,9,10,6,8,6,7,6
29335-absolute(square(identity_function(x))).png,7,10,6,13,6,7,6
29336-absolute(sin(square(x))).png,10,9,6,13,6,7,6
29337-square(square(absolute(x))).png,13,10,6,10,6,7,6
29338-square((square(x) power absolute(x))).png,13,10,4,10,6,7,6
29339-identity_function((tan(x) true_divide square(x))).png,10,11,2,7,6,7,6
29340-tan((exp(x) subtract identity_function(x))).png,7,8,1,11,6,7,6
29341-tan((exp(x) subtract square(x))).png,10,8,1,11,6,7,6
29342-square(absolute(identity_function(x))).png,7,13,6,10,6,7,6
29343-square((exp(x) add square(x))).png,10,8,0,10,6,7,6
29344-square((tan(x) subtract exp(x))).png,8,11,1,10,6,7,6
29345-(sin(absolute(x)) subtract absolute(exp(x))).png,8,13,6,13,9,6,1
29346-identity_function((tan(x) subtract identity_function(x))).png,7,11,1,7,6,7,6
29347-tan((sin(x) add square(x))).png,10,9,0,11,6,7,6
29348-(absolute(sin(x)) subtract sin(sin(x))).png,9,9,6,9,13,6,1
29349-(sin(sin(x)) true_divide square(sin(x))).png,9,10,6,9,9,6,2
29350-tan((tan(x) add identity_function(x))).png,7,11,0,11,6,7,6
29351-(square(identity_function(x)) subtract sin(sin(x))).png,9,9,6,7,10,6,1
29352-identity_function((square(x) multiply exp(x))).png,8,10,3,7,6,7,6
29353-square(sin(tan(x))).png,11,9,6,10,6,7,6
29354-square((tan(x) true_divide identity_function(x))).png,7,11,2,10,6,7,6
29355-sin(absolute(square(x))).png,10,13,6,9,6,7,6
29356-sin((sin(x) true_divide square(x))).png,10,9,2,9,6,7,6
29357-identity_function((sin(x) subtract identity_function(x))).png,7,9,1,7,6,7,6
29358-square((absolute(x) true_divide tan(x))).png,11,13,2,10,6,7,6
29359-absolute(log(square(x))).png,10,12,6,13,6,7,6
29360-absolute((identity_function(x) true_divide sin(x))).png,9,7,2,13,6,7,6
29361-exp(identity_function(square(x))).png,10,7,6,8,6,7,6
29362-absolute(absolute(absolute(x))).png,13,13,6,13,6,7,6
29363-sin((sin(x) multiply identity_function(x))).png,7,9,3,9,6,7,6
29364-absolute(tan(identity_function(x))).png,7,11,6,13,6,7,6
29365-tan(identity_function(tan(x))).png,11,7,6,11,6,7,6
29366-identity_function(sin(exp(x))).png,8,9,6,7,6,7,6
29367-square((absolute(x) power identity_function(x))).png,7,13,4,10,6,7,6
29368-square((exp(x) power identity_function(x))).png,7,8,4,10,6,7,6
29369-(sin(identity_function(x)) subtract absolute(square(x))).png,10,13,6,7,9,6,1
29370-(sin(exp(x)) add exp(square(x))).png,10,8,6,8,9,6,0
29371-absolute(identity_function(square(x))).png,10,7,6,13,6,7,6
29372-absolute((tan(x) subtract exp(x))).png,8,11,1,13,6,7,6
29373-sin((sin(x) multiply identity_function(x))).png,7,9,3,9,6,7,6
29374-absolute((identity_function(x) multiply tan(x))).png,11,7,3,13,6,7,6
29375-exp((sin(x) true_divide absolute(x))).png,13,9,2,8,6,7,6
29376-identity_function(tan(square(x))).png,10,11,6,7,6,7,6
29377-sin((absolute(x) add sin(x))).png,9,13,0,9,6,7,6
29378-tan(absolute(sin(x))).png,9,13,6,11,6,7,6
29379-exp(sin(identity_function(x))).png,7,9,6,8,6,7,6
29380-log(square(tan(x))).png,11,10,6,12,6,7,6
29381-sin(exp(absolute(x))).png,13,8,6,9,6,7,6
29382-absolute((exp(x) multiply identity_function(x))).png,7,8,3,13,6,7,6
29383-square((square(x) multiply absolute(x))).png,13,10,3,10,6,7,6
29384-(square(exp(x)) multiply identity_function(tan(x))).png,11,7,6,8,10,6,3
29385-(log(square(x)) true_divide exp(square(x))).png,10,8,6,10,12,6,2
29386-identity_function(square(exp(x))).png,8,10,6,7,6,7,6
29387-identity_function((square(x) multiply exp(x))).png,8,10,3,7,6,7,6
29388-constant(x).png,5,7,6,7,6,7,6
29389-log((exp(x) power identity_function(x))).png,7,8,4,12,6,7,6
29390-(absolute(sin(x)) add square(sin(x))).png,9,10,6,9,13,6,0
29391-(identity_function(tan(x)) subtract square(sin(x))).png,9,10,6,11,7,6,1
29392-absolute((sin(x) add identity_function(x))).png,7,9,0,13,6,7,6
29393-square((square(x) subtract identity_function(x))).png,7,10,1,10,6,7,6
29394-log(exp(absolute(x))).png,13,8,6,12,6,7,6
29395-(square(exp(x)) multiply square(square(x))).png,10,10,6,8,10,6,3
29396-(identity_function(identity_function(x)) subtract identity_function(tan(x))).png,11,7,6,7,7,6,1
29397-exp((tan(x) true_divide absolute(x))).png,13,11,2,8,6,7,6
29398-sin((sin(x) subtract identity_function(x))).png,7,9,1,9,6,7,6
29399-tan(log(square(x))).png,10,12,6,11,6,7,6
29400-(square(absolute(x)) true_divide sin(tan(x))).png,11,9,6,13,10,6,2
29401-tan((identity_function(x) multiply square(x))).png,10,7,3,11,6,7,6
29402-sin((identity_function(x) add exp(x))).png,8,7,0,9,6,7,6
29403-identity_function(square(tan(x))).png,11,10,6,7,6,7,6
29404-tan((exp(x) multiply tan(x))).png,11,8,3,11,6,7,6
29405-(square(square(x)) subtract sin(identity_function(x))).png,7,9,6,10,10,6,1
29406-exp((absolute(x) multiply square(x))).png,10,13,3,8,6,7,6
29407-square(tan(tan(x))).png,11,11,6,10,6,7,6
29408-tan((tan(x) subtract exp(x))).png,8,11,1,11,6,7,6
29409-square((exp(x) multiply sin(x))).png,9,8,3,10,6,7,6
29410-tan(exp(sin(x))).png,9,8,6,11,6,7,6
29411-absolute((square(x) subtract sin(x))).png,9,10,1,13,6,7,6
29412-absolute(sin(exp(x))).png,8,9,6,13,6,7,6
29413-square(square(square(x))).png,10,10,6,10,6,7,6
29414-tan(tan(square(x))).png,10,11,6,11,6,7,6
29415-(sin(identity_function(x)) true_divide exp(sin(x))).png,9,8,6,7,9,6,2
29416-sin(square(tan(x))).png,11,10,6,9,6,7,6
29417-tan((identity_function(x) true_divide square(x))).png,10,7,2,11,6,7,6
29418-(sin(absolute(x)) subtract exp(identity_function(x))).png,7,8,6,13,9,6,1
29419-identity_function(sin(identity_function(x))).png,7,9,6,7,6,7,6
29420-absolute((square(x) subtract tan(x))).png,11,10,1,13,6,7,6
29421-sin(identity_function(square(x))).png,10,7,6,9,6,7,6
29422-identity_function((sin(x) add absolute(x))).png,13,9,0,7,6,7,6
29423-tan((exp(x) multiply identity_function(x))).png,7,8,3,11,6,7,6
29424-square((square(x) power square(x))).png,10,10,4,10,6,7,6
29425-sin((tan(x) multiply sin(x))).png,9,11,3,9,6,7,6
29426-identity_function((exp(x) add absolute(x))).png,13,8,0,7,6,7,6
29427-identity_function((sin(x) multiply square(x))).png,10,9,3,7,6,7,6
29428-absolute((absolute(x) add tan(x))).png,11,13,0,13,6,7,6
29429-sin(tan(exp(x))).png,8,11,6,9,6,7,6
29430-exp((square(x) add sin(x))).png,9,10,0,8,6,7,6
